,common name,ens id
20150,Etf1,https://www.targetvalidation.org/target/ENSG00000120705/associations
20151,Slmo1,https://www.targetvalidation.org/target/ENSG00000141391/associations
20152,Pcnxl3,https://www.targetvalidation.org/target/ENSG00000197136/associations
20153,BC021614,https://www.targetvalidation.org/target/ENSG00000230838/associations
20154,Ndufs8,https://www.targetvalidation.org/target/ENSG00000110717/associations
20155,Suv420h1,https://www.targetvalidation.org/target/ENSG00000110066/associations
20156,Eml3,https://www.targetvalidation.org/target/ENSG00000149499/associations
20157,Uhrf2,https://www.targetvalidation.org/target/ENSG00000147854/associations
20158,Cox15,https://www.targetvalidation.org/target/ENSG00000014919/associations
20159,Rab7l1,https://www.targetvalidation.org/target/ENSG00000117280/associations
20160,Mettl13,https://www.targetvalidation.org/target/ENSG00000010165/associations
20161,Fmo4,https://www.targetvalidation.org/target/ENSG00000076258/associations
20162,Vash2,https://www.targetvalidation.org/target/ENSG00000143494/associations
20163,Ppp2r5a,https://www.targetvalidation.org/target/ENSG00000066027/associations
20164,Hhat,https://www.targetvalidation.org/target/ENSG00000054392/associations
20165,Spats2l,https://www.targetvalidation.org/target/ENSG00000196141/associations
20166,5430407P10Rik,https://www.targetvalidation.org/target/Unknown/associations
20167,Tor1a,https://www.targetvalidation.org/target/ENSG00000136827/associations
20168,BC005624,https://www.targetvalidation.org/target/ENSG00000136819/associations
20169,Exosc2,https://www.targetvalidation.org/target/ENSG00000130713/associations
20170,Zdhhc5,https://www.targetvalidation.org/target/ENSG00000156599/associations
20171,Mavs,https://www.targetvalidation.org/target/ENSG00000088888/associations
20172,Bpifb5,https://www.targetvalidation.org/target/Unknown/associations
20173,Gdap1l1,https://www.targetvalidation.org/target/ENSG00000124194/associations
20174,Ncoa5,https://www.targetvalidation.org/target/ENSG00000124160/associations
20175,Slc35c2,https://www.targetvalidation.org/target/ENSG00000080189/associations
20176,Zgpat,https://www.targetvalidation.org/target/ENSG00000197114/associations
20177,Spg20,https://www.targetvalidation.org/target/ENSG00000133104/associations
20178,Pet112l,https://www.targetvalidation.org/target/ENSG00000059691/associations
20179,Apoa1bp,https://www.targetvalidation.org/target/ENSG00000163382/associations
20180,Msto1,https://www.targetvalidation.org/target/ENSG00000125459/associations
20181,Adamtsl4,https://www.targetvalidation.org/target/ENSG00000143382/associations
20182,Atp1a1,https://www.targetvalidation.org/target/ENSG00000163399/associations
20183,Csde1,https://www.targetvalidation.org/target/ENSG00000009307/associations
20184,Slc35a3,https://www.targetvalidation.org/target/ENSG00000117620/associations
20185,Aldob,https://www.targetvalidation.org/target/ENSG00000136872/associations
20186,Rod1,https://www.targetvalidation.org/target/ENSG00000119314/associations
20187,6330416G13Rik,https://www.targetvalidation.org/target/Unknown/associations
20188,Sgip1,https://www.targetvalidation.org/target/ENSG00000118473/associations
20189,Sesn2,https://www.targetvalidation.org/target/ENSG00000130766/associations
20190,Galnt11,https://www.targetvalidation.org/target/ENSG00000178234/associations
20191,Gckr,https://www.targetvalidation.org/target/ENSG00000084734/associations
20192,Cnot6l,https://www.targetvalidation.org/target/ENSG00000138767/associations
20193,Rpap2,https://www.targetvalidation.org/target/ENSG00000122484/associations
20194,Rad9b,https://www.targetvalidation.org/target/ENSG00000151164/associations
20195,Mepce,https://www.targetvalidation.org/target/ENSG00000146834/associations
20196,Tmem184a,https://www.targetvalidation.org/target/ENSG00000164855/associations
20197,Daglb,https://www.targetvalidation.org/target/ENSG00000164535/associations
20198,Tmem150a,https://www.targetvalidation.org/target/ENSG00000168890/associations
20199,Elmod3,https://www.targetvalidation.org/target/ENSG00000115459/associations
20200,Smyd5,https://www.targetvalidation.org/target/ENSG00000135632/associations
20201,Hdac11,https://www.targetvalidation.org/target/ENSG00000163517/associations
20202,Plekha5,https://www.targetvalidation.org/target/ENSG00000052126/associations
20203,Atp1a3,https://www.targetvalidation.org/target/ENSG00000105409/associations
20204,Hnrnpul1,https://www.targetvalidation.org/target/ENSG00000105323/associations
20205,Blvrb,https://www.targetvalidation.org/target/ENSG00000090013/associations
20206,Tnrc6a,https://www.targetvalidation.org/target/ENSG00000090905/associations
20207,Sez6l2,https://www.targetvalidation.org/target/ENSG00000174938/associations
20208,BC019943,https://www.targetvalidation.org/target/ENSG00000171791/associations
20209,Rtbdn,https://www.targetvalidation.org/target/ENSG00000132026/associations
20210,Ces1f,https://www.targetvalidation.org/target/ENSG00000198848/associations
20211,Nae1,https://www.targetvalidation.org/target/ENSG00000159593/associations
20212,Acsf3,https://www.targetvalidation.org/target/ENSG00000176715/associations
20213,Med17,https://www.targetvalidation.org/target/ENSG00000042429/associations
20214,Mbd3l2,https://www.targetvalidation.org/target/ENSG00000230522/associations
20215,BC018242,https://www.targetvalidation.org/target/Unknown/associations
20216,Tmem45b,https://www.targetvalidation.org/target/ENSG00000151715/associations
20217,Usp3,https://www.targetvalidation.org/target/ENSG00000140455/associations
20218,C1s,https://www.targetvalidation.org/target/ENSG00000182326/associations
20219,Frs3,https://www.targetvalidation.org/target/ENSG00000137218/associations
20220,Uroc1,https://www.targetvalidation.org/target/ENSG00000159650/associations
20221,Mtap7d1,https://www.targetvalidation.org/target/ENSG00000099810/associations
20222,Csad,https://www.targetvalidation.org/target/ENSG00000139631/associations
20223,Cd207,https://www.targetvalidation.org/target/ENSG00000116031/associations
20224,Prokr2,https://www.targetvalidation.org/target/ENSG00000101292/associations
20225,Lgi2,https://www.targetvalidation.org/target/ENSG00000153012/associations
20226,Neto1,https://www.targetvalidation.org/target/ENSG00000166342/associations
20227,Rbm7,https://www.targetvalidation.org/target/ENSG00000076053/associations
20228,1700019D03Rik,https://www.targetvalidation.org/target/ENSG00000187699/associations
20229,Ppil2,https://www.targetvalidation.org/target/ENSG00000100023/associations
20230,Nkx6-1,https://www.targetvalidation.org/target/ENSG00000163623/associations
20231,Eif4a1,https://www.targetvalidation.org/target/ENSG00000161960/associations
20232,Hltf,https://www.targetvalidation.org/target/ENSG00000071794/associations
20233,Fcamr,https://www.targetvalidation.org/target/ENSG00000162897/associations
20234,Gpr85,https://www.targetvalidation.org/target/ENSG00000164604/associations
20235,Gucy2c,https://www.targetvalidation.org/target/ENSG00000070019/associations
20236,Hip1r,https://www.targetvalidation.org/target/ENSG00000130787/associations
20237,Hist1h3g,https://www.targetvalidation.org/target/ENSG00000275379/associations
20238,Trim24,https://www.targetvalidation.org/target/ENSG00000122779/associations
20239,Ucn2,https://www.targetvalidation.org/target/ENSG00000145040/associations
20240,2610305D13Rik,https://www.targetvalidation.org/target/ENSG00000069535/associations
20241,Ugt1a6a,https://www.targetvalidation.org/target/ENSG00000167165/associations
20242,Trpv3,https://www.targetvalidation.org/target/ENSG00000167723/associations
20243,Lypd1,https://www.targetvalidation.org/target/ENSG00000150551/associations
20244,Cacnb1,https://www.targetvalidation.org/target/ENSG00000067191/associations
20245,Pex16,https://www.targetvalidation.org/target/ENSG00000121680/associations
20246,Crtac1,https://www.targetvalidation.org/target/ENSG00000095713/associations
20247,Mib2,https://www.targetvalidation.org/target/ENSG00000197530/associations
20248,Brwd1,https://www.targetvalidation.org/target/ENSG00000185658/associations
20249,Chi3l4,https://www.targetvalidation.org/target/ENSG00000133063/associations
20250,Mgat5,https://www.targetvalidation.org/target/ENSG00000152127/associations
20251,Chrna3,https://www.targetvalidation.org/target/ENSG00000080644/associations
20252,Lpcat3,https://www.targetvalidation.org/target/ENSG00000111684/associations
20253,Pitrm1,https://www.targetvalidation.org/target/ENSG00000107959/associations
20254,Mchr1,https://www.targetvalidation.org/target/ENSG00000128285/associations
20255,Tifa,https://www.targetvalidation.org/target/ENSG00000145365/associations
20256,Spsb4,https://www.targetvalidation.org/target/ENSG00000175093/associations
20257,Rnh1,https://www.targetvalidation.org/target/ENSG00000023191/associations
20258,Myocd,https://www.targetvalidation.org/target/ENSG00000141052/associations
20259,Mgl2,https://www.targetvalidation.org/target/ENSG00000141505/associations
20260,Nek9,https://www.targetvalidation.org/target/ENSG00000119638/associations
20261,Eif3l,https://www.targetvalidation.org/target/ENSG00000100129/associations
20262,Abcc10,https://www.targetvalidation.org/target/ENSG00000124574/associations
20263,Fcrla,https://www.targetvalidation.org/target/ENSG00000132185/associations
20264,Chst10,https://www.targetvalidation.org/target/ENSG00000115526/associations
20265,Mpp4,https://www.targetvalidation.org/target/ENSG00000082126/associations
20266,Aif1l,https://www.targetvalidation.org/target/ENSG00000126878/associations
20267,Pomt1,https://www.targetvalidation.org/target/ENSG00000130714/associations
20268,Afm,https://www.targetvalidation.org/target/ENSG00000079557/associations
20269,Gtpbp6,https://www.targetvalidation.org/target/ENSG00000178605/associations
20270,Frmd4b,https://www.targetvalidation.org/target/ENSG00000114541/associations
20271,Rasgrp4,https://www.targetvalidation.org/target/ENSG00000171777/associations
20272,Prc1,https://www.targetvalidation.org/target/ENSG00000198901/associations
20273,Crebzf,https://www.targetvalidation.org/target/ENSG00000137504/associations
20274,Lrrc3,https://www.targetvalidation.org/target/ENSG00000160233/associations
20275,Oas1f,https://www.targetvalidation.org/target/ENSG00000089127/associations
20276,Angptl6,https://www.targetvalidation.org/target/ENSG00000130812/associations
20277,Wasf3,https://www.targetvalidation.org/target/ENSG00000132970/associations
20278,Slc25a28,https://www.targetvalidation.org/target/ENSG00000155287/associations
20279,Defb19,https://www.targetvalidation.org/target/ENSG00000180483/associations
20280,Emilin2,https://www.targetvalidation.org/target/ENSG00000132205/associations
20281,Oasl1,https://www.targetvalidation.org/target/ENSG00000135114/associations
20282,Oas1e,https://www.targetvalidation.org/target/ENSG00000089127/associations
20283,Oas1a,https://www.targetvalidation.org/target/ENSG00000089127/associations
20284,Abhd11,https://www.targetvalidation.org/target/ENSG00000106077/associations
20285,Rasl10a,https://www.targetvalidation.org/target/ENSG00000100276/associations
20286,Diras1,https://www.targetvalidation.org/target/ENSG00000176490/associations
20287,Wbscr17,https://www.targetvalidation.org/target/ENSG00000185274/associations
20288,Lgi3,https://www.targetvalidation.org/target/ENSG00000168481/associations
20289,Appl2,https://www.targetvalidation.org/target/ENSG00000084234/associations
20290,Appl1,https://www.targetvalidation.org/target/ENSG00000157500/associations
20291,B3gnt7,https://www.targetvalidation.org/target/ENSG00000156966/associations
20292,Alms1,https://www.targetvalidation.org/target/ENSG00000116127/associations
20293,Tbx22,https://www.targetvalidation.org/target/ENSG00000122145/associations
20294,Oas3,https://www.targetvalidation.org/target/ENSG00000111331/associations
20295,Oas2,https://www.targetvalidation.org/target/ENSG00000111335/associations
20296,Oas1h,https://www.targetvalidation.org/target/ENSG00000089127/associations
20297,AY074887,https://www.targetvalidation.org/target/Unknown/associations
20298,Yipf3,https://www.targetvalidation.org/target/ENSG00000137207/associations
20299,Nsun2,https://www.targetvalidation.org/target/ENSG00000037474/associations
20300,Rnf185,https://www.targetvalidation.org/target/ENSG00000138942/associations
20301,Zbtb7c,https://www.targetvalidation.org/target/ENSG00000184828/associations
20302,Camkk2,https://www.targetvalidation.org/target/ENSG00000110931/associations
20303,Fam100a,https://www.targetvalidation.org/target/ENSG00000153443/associations
20304,Idi1,https://www.targetvalidation.org/target/ENSG00000067064/associations
20305,Btbd2,https://www.targetvalidation.org/target/ENSG00000133243/associations
20306,Alg1,https://www.targetvalidation.org/target/ENSG00000033011/associations
20307,Tspan10,https://www.targetvalidation.org/target/ENSG00000182612/associations
20308,Akr1d1,https://www.targetvalidation.org/target/ENSG00000122787/associations
20309,Creb3l3,https://www.targetvalidation.org/target/ENSG00000060566/associations
20310,Txndc5,https://www.targetvalidation.org/target/ENSG00000239264/associations
20311,Acnat2,https://www.targetvalidation.org/target/ENSG00000156006/associations
20312,Wfdc5,https://www.targetvalidation.org/target/ENSG00000175121/associations
20313,Gps1,https://www.targetvalidation.org/target/ENSG00000169727/associations
20314,Eif2b1,https://www.targetvalidation.org/target/ENSG00000111361/associations
20315,Sectm1a,https://www.targetvalidation.org/target/ENSG00000141574/associations
